pincode,city,avg_rainfall,heavy_rain_days,avg_wind_speed,avg_pressure,storm_days,avg_aqi,disruption_frequency_score
161483,Delhi,-4.34,0,13.21,1004.12,1,55.33,0.2576557426066165
272634,Jaipur,8.2,7,12.49,1010.08,0,101.95,0.5089901701618502
497382,Pune,10.91,4,18.25,1008.43,3,100.29,0.4968076942153685
102260,Ahmedabad,-0.99,13,16.49,1010.95,0,77.84,0.43529411840896093
509386,Bengaluru,-1.13,0,18.09,1012.05,2,102.15,0.4763321475335411
378085,Pune,15.9,0,16.1,1009.93,0,111.83,0.5114610743008299
922157,Mumbai,6.61,38,18.12,1006.75,7,133.07,0.8723795973849211
923267,Hyderabad,-8.37,0,13.24,1013.24,1,104.86,0.48417041475483713
577110,Ahmedabad,5.79,14,13.93,999.67,3,94.94,0.5333262375910335
399105,Ahmedabad,14.75,12,16.14,1010.08,3,112.43,0.6011210316434192
543555,Delhi,15.3,0,17.52,1006.3,0,104.37,0.47735831052605965
830429,Lucknow,-20.62,7,18.71,1009.3,4,113.64,0.5807444589817178
865990,Jaipur,-9.04,0,16.72,1006.91,4,98.55,0.4690272237341776
921414,Chennai,14.28,11,13.43,1013.14,7,98.25,0.5484830253226152
682765,Mumbai,-4.89,44,20.85,1011.14,6,105.11,0.776517207004734
794022,Hyderabad,6.71,7,17.22,1009.41,0,103.4,0.5155922180583628
853305,Hyderabad,1.82,9,18.56,1012.7,0,117.78,0.5935881658498772
610311,Ahmedabad,-1.67,14,14.02,1003.91,0,91.65,0.5045723759364077
262316,Bengaluru,7.5,7,16.81,1012.29,0,83.98,0.426779390716541
299122,Bengaluru,-2.77,4,21.41,1007.81,0,89.59,0.4341486977380803
411120,Kolkata,0.32,11,14.79,1003.7,0,103.97,0.5426228600527361
328275,Ahmedabad,0.57,10,18.66,1009.34,4,74.19,0.41861224950662035
161324,Chennai,11.27,27,18.81,1003.15,5,117.21,0.7235805567535227
707314,Ahmedabad,-9.54,15,15.11,1007.06,2,69.6,0.4189332042166385
871476,Ahmedabad,13.48,13,14.83,1008.09,3,112.62,0.6080825320344457
668532,Ahmedabad,-7.1,11,16.22,1009.26,0,121.08,0.620860792399132
163918,Jaipur,0.72,1,11.95,1008.5,0,92.77,0.43038660498148273
884309,Bengaluru,-22.35,4,21.91,1015.9,0,73.48,0.36044900269241664
428838,Bengaluru,-4.43,0,13.57,1009.72,0,65.81,0.30101142419579363
159942,Pune,14.4,0,21.87,1005.79,4,92.55,0.4415729415346067
152578,Jaipur,-4.43,2,18.35,1009.44,1,78.09,0.3739272260038821
712554,Mumbai,3.86,40,19.69,1008.81,7,45.74,0.48512350702026846
599948,Kolkata,3.69,9,19.58,1007.45,2,108.23,0.5590316336287513
627276,Jaipur,6.92,0,13.52,1009.07,1,109.6,0.5058334140682358
994141,Lucknow,21.33,4,18.46,1006.62,0,95.91,0.4630437226553675
656926,Chennai,6.16,23,22.2,1010.59,6,97.35,0.6129365300714319
265080,Jaipur,-15.43,16,18.15,1008.05,0,114.69,0.6221364554837987
159642,Bengaluru,-13.26,7,15.84,1006.69,0,102.99,0.5137180607465918
632496,Hyderabad,1.01,5,18.0,1010.1,0,100.5,0.4901246306709373
184002,Ahmedabad,7.29,13,14.1,1007.47,0,94.68,0.5123353433405676
992697,Jaipur,-6.86,0,15.22,1013.35,1,127.32,0.5869167431485125
294851,Lucknow,0.06,2,15.19,1003.91,1,126.07,0.5933681764367587
171849,Lucknow,-19.59,0,13.89,1009.58,0,75.07,0.34336789870614537
723939,Jaipur,-9.56,7,15.08,1007.24,0,78.41,0.4012884923337167
171262,Chennai,5.42,21,21.97,1010.4,4,120.81,0.6989050852187653
808011,Chennai,20.27,9,17.37,1012.43,5,96.57,0.5194370208664534
346629,Mumbai,12.07,38,20.0,1007.47,8,84.01,0.652577312165607
523389,Chennai,1.96,19,12.91,1007.08,3,127.2,0.7113497297870893
225710,Kolkata,-0.37,4,12.62,1010.04,1,96.04,0.4682262104879448
697347,Jaipur,3.26,0,8.26,1014.21,0,60.7,0.2776263466812553
358175,Hyderabad,22.09,8,13.5,1009.74,0,68.36,0.3614266783630396
707040,Delhi,-8.95,2,13.96,1009.46,1,111.64,0.5273558133067195
723398,Mumbai,0.71,50,17.66,1009.03,5,104.47,0.8055721498684444
141672,Ahmedabad,-9.31,19,15.26,1010.91,2,88.35,0.5291164289522193
749468,Hyderabad,7.23,0,17.61,1010.02,0,104.85,0.4795324772748492
185965,Ahmedabad,13.62,19,17.12,1011.58,0,106.97,0.6051220830295714
539589,Mumbai,18.71,41,18.89,1012.35,5,69.4,0.5903251822989073
789305,Lucknow,8.76,7,11.83,1011.25,0,90.6,0.4570818908885877
712024,Pune,3.02,10,13.97,1011.03,0,110.65,0.5670522350906163
692683,Hyderabad,0.48,8,17.25,1003.59,0,93.62,0.47695851366376596
648177,Ahmedabad,-6.84,13,12.69,1008.56,0,106.82,0.5678413959815278
431737,Mumbai,-3.9,43,16.62,1007.9,7,83.9,0.6779941507173165
373432,Bengaluru,6.44,10,21.75,1013.04,2,110.28,0.5745211709900065
314181,Mumbai,-5.27,41,16.7,1010.59,6,68.1,0.5889601165814208
802258,Kolkata,9.72,6,9.08,1010.71,0,125.52,0.6106759517361962
850981,Pune,1.35,8,18.86,1009.33,1,74.69,0.3949484849773061
429445,Bengaluru,-2.68,0,17.33,1008.67,0,106.88,0.48884007091369547
350280,Jaipur,15.12,0,21.39,1010.06,3,129.34,0.6052876364632993
378517,Ahmedabad,-15.68,10,21.49,1007.33,1,93.0,0.4909134957597094
515011,Jaipur,16.89,0,10.31,1003.01,3,84.53,0.4003401085084327
237235,Bengaluru,1.94,2,18.57,1013.57,0,117.46,0.5494137111258006
804318,Delhi,0.37,3,16.06,1006.82,0,85.0,0.40707811615521167
776856,Bengaluru,-1.86,0,17.01,1009.91,0,123.31,0.5639649480263513
414569,Lucknow,7.07,0,17.66,1010.03,0,78.81,0.3604513858671581
579434,Jaipur,3.9,0,18.37,1009.9,0,67.88,0.31043978873748873
431535,Kolkata,2.18,8,10.7,1010.5,0,86.89,0.4462043801624642
888387,Jaipur,16.07,0,15.64,1007.89,3,43.25,0.21153220603059442
176066,Mumbai,13.39,37,15.16,1010.18,8,73.68,0.5992237837783252
109767,Ahmedabad,-3.98,0,17.23,1004.71,0,43.35,0.19828504055185875
580547,Ahmedabad,18.62,18,13.5,1008.98,0,84.07,0.4942633385722476
751332,Delhi,-1.1,0,16.5,1006.1,2,94.34,0.4406085847893063
690341,Pune,-0.01,0,21.18,1006.09,0,133.88,0.612318797414831
204837,Ahmedabad,9.74,20,18.24,1009.12,1,88.47,0.5311795454208991
176819,Pune,-1.13,2,14.8,1009.57,0,121.31,0.5670229436664986
663750,Hyderabad,7.71,9,15.84,1008.26,0,71.1,0.3800542028554933
323508,Lucknow,-2.49,4,15.74,1006.21,0,125.76,0.5995765282670853
630458,Jaipur,4.39,0,16.62,1008.51,0,69.35,0.31718427692226386
378082,Hyderabad,-14.2,8,18.03,1011.39,0,107.27,0.539385185313636
238890,Mumbai,9.59,44,16.86,1009.03,4,114.03,0.8081538969781826
465962,Jaipur,3.04,0,12.87,1009.11,3,94.87,0.44764631196024546
172132,Bengaluru,5.72,0,21.42,1009.64,2,74.7,0.3508227014127163
356150,Hyderabad,0.6,0,16.95,1007.14,0,105.31,0.4816510420067508
487477,Hyderabad,-20.6,6,15.39,1013.27,0,36.47,0.20337299764772
398830,Bengaluru,-11.84,6,17.67,1015.77,0,93.81,0.4656465007673715
265409,Kolkata,10.06,0,8.57,1010.13,2,98.85,0.4612654070312533
559469,Delhi,4.29,0,15.57,1003.7,2,80.77,0.37856384715533015
974244,Hyderabad,-0.81,7,12.64,1013.14,0,73.43,0.37853294150712236
669605,Hyderabad,2.47,7,13.83,1009.5,0,134.95,0.659911115741746
837715,Lucknow,-2.73,5,20.27,1010.71,0,95.51,0.46733993248306416
417212,Chennai,15.86,16,11.83,1007.04,3,109.59,0.6125100279097102
741390,Jaipur,-4.71,3,13.44,1010.06,0,105.37,0.500243596328186
946305,Jaipur,-3.69,3,15.61,1012.59,6,122.75,0.60715986206436
785743,Kolkata,11.04,11,12.49,1006.67,1,84.02,0.45594237678979277
654634,Hyderabad,4.61,0,17.71,1009.14,0,105.09,0.48063374990400687
108203,Ahmedabad,-14.07,9,17.67,1010.18,1,79.64,0.4237274654925805
800305,Ahmedabad,-2.37,21,18.14,1008.84,0,104.23,0.6047685173684371
956795,Mumbai,23.31,41,20.99,1013.18,7,89.98,0.6935622240137901
681542,Delhi,17.39,8,14.38,1010.14,0,124.6,0.6186658455383337
413921,Chennai,26.26,19,14.59,1010.99,7,91.93,0.5683466772456712
795613,Delhi,12.64,3,17.2,1008.3,0,96.97,0.4617832948068291
208618,Kolkata,-1.36,6,11.9,1011.27,0,129.06,0.6268465018881488
240814,Jaipur,12.52,4,15.35,1011.82,0,122.79,0.586007997227841
377312,Bengaluru,14.65,9,15.94,1010.77,0,59.22,0.32572889932846527
221035,Delhi,9.16,18,18.19,1005.96,0,90.93,0.5256611359092397
212235,Chennai,21.02,10,19.61,1007.04,1,60.75,0.3433858417857601
878480,Bengaluru,-21.51,0,12.39,1014.55,1,74.76,0.34649766849036423
680097,Mumbai,13.99,42,21.38,1016.12,11,86.27,0.7009885510403179
262998,Kolkata,5.05,0,12.73,1002.19,1,116.63,0.5380148036690048
385577,Kolkata,3.81,5,13.8,1011.05,0,73.18,0.3651873472773438
395442,Chennai,-7.59,12,20.2,1003.96,5,102.02,0.5626352556052334
734210,Mumbai,-10.66,41,19.49,1007.66,7,100.82,0.7431737927140907
320861,Lucknow,28.35,3,15.41,1007.19,1,78.52,0.38200149883027656
852470,Kolkata,-2.47,8,17.81,1009.42,1,101.56,0.5178735436532009
459536,Lucknow,26.42,2,16.97,1007.9,0,62.03,0.2958998769944343
313487,Kolkata,3.12,12,14.96,1004.42,1,108.77,0.5752140367750044
820892,Mumbai,11.04,44,20.41,1010.29,3,101.0,0.7440064434724974
765046,Delhi,-3.69,5,18.87,1007.29,1,102.47,0.5037282494895924
994343,Hyderabad,3.96,1,16.42,1009.92,0,113.94,0.5272015445323911
376807,Kolkata,-14.11,4,22.37,1009.86,0,128.08,0.6102053483007087
629959,Jaipur,18.39,0,16.95,1007.38,1,83.89,0.38824946556211803
612262,Kolkata,3.58,5,14.74,1010.32,2,105.07,0.5202163011725965
363319,Jaipur,7.21,0,9.93,1007.53,3,93.26,0.4402722281756197
987204,Mumbai,-3.58,40,19.55,1005.7,6,107.99,0.7652670431559014
153266,Lucknow,12.66,12,11.0,1006.9,0,61.58,0.3548170379146956
196781,Jaipur,-0.41,0,14.24,1013.64,1,126.26,0.5820390072566216
765095,Kolkata,10.33,1,13.05,1008.72,0,99.64,0.461817796135752
544151,Ahmedabad,-17.52,8,21.31,1003.67,0,101.44,0.5127249655354181
969634,Hyderabad,7.22,4,13.16,1013.17,0,109.25,0.5240635269199303
390120,Mumbai,10.29,44,20.32,1004.1,11,107.5,0.8103194651938016
146228,Hyderabad,-12.1,0,13.13,1009.9,0,113.18,0.5176543065219965
103717,Jaipur,-3.16,0,16.58,1010.12,0,83.63,0.3824880022375245
449759,Bengaluru,-6.91,8,25.14,1008.9,3,107.33,0.5534139874468497
908577,Delhi,-9.33,1,19.51,1011.46,0,96.35,0.4467641047768729
237174,Pune,-13.15,0,11.75,1011.99,3,96.33,0.4543120727533953
768061,Jaipur,-4.85,3,15.6,1010.18,2,154.55,0.7342918211101356
374680,Chennai,1.68,7,21.37,1005.93,5,99.5,0.5206527809262803
269430,Hyderabad,6.68,4,19.28,1010.26,0,67.9,0.3349683949668893
877236,Kolkata,1.5,6,15.24,1005.28,0,127.39,0.6192477515016204
563298,Kolkata,4.08,15,13.63,1006.4,0,137.07,0.7183800814338659
678478,Chennai,-6.47,14,17.37,1011.76,5,96.24,0.5483955354570501
839945,Jaipur,-1.9,0,22.0,1005.44,3,70.47,0.33603174673961045
548462,Delhi,-4.99,0,12.82,1011.93,0,90.7,0.41485178770729575
688153,Kolkata,-8.13,7,20.38,1007.51,1,84.09,0.43186713218567624
110139,Ahmedabad,-28.5,22,17.16,1010.34,0,99.14,0.5876100786898669
217308,Jaipur,8.53,0,15.3,1012.37,1,98.8,0.45645003545622825
178898,Chennai,-9.3,22,19.33,1004.41,4,102.22,0.6199674557863015
824586,Bengaluru,-9.14,4,17.63,1009.47,1,87.99,0.43142446012616326
256294,Bengaluru,4.07,1,16.27,1012.56,1,94.14,0.4412425053414995
672092,Kolkata,-11.32,4,15.22,1000.87,4,85.78,0.4350080096686481
137778,Ahmedabad,9.85,17,16.15,1004.22,1,116.84,0.6426127672349875
975136,Mumbai,4.41,39,19.64,1011.12,8,105.18,0.7554597458242317
487151,Mumbai,21.14,35,14.48,1005.45,4,116.04,0.7624413884705362
710805,Kolkata,3.0,4,15.71,1012.77,1,126.02,0.605336716156557
679364,Kolkata,16.27,7,16.52,1003.27,0,100.09,0.500474867187499
255287,Lucknow,3.78,9,14.94,1010.27,0,99.47,0.5098502202753367
550664,Bengaluru,23.15,0,11.91,1009.57,0,87.9,0.40204632989097283
233636,Delhi,-11.43,3,21.47,1011.58,3,107.82,0.5251618714324863
143860,Chennai,10.91,26,18.35,1009.23,4,131.76,0.7794829531763776
423232,Bengaluru,4.34,6,17.3,1011.09,0,119.41,0.5827160185003877
482364,Kolkata,-5.85,1,15.53,1006.76,4,99.14,0.4778316418810778
934794,Lucknow,6.22,4,18.94,1015.73,1,123.58,0.5941636513084314
141832,Kolkata,1.8,9,17.08,1006.23,0,127.18,0.6365824027527235
475190,Pune,23.43,0,14.34,1011.35,0,118.67,0.5427665127761707
320281,Ahmedabad,2.89,7,14.19,1004.06,3,114.33,0.5793259874874677
815198,Ahmedabad,14.62,25,19.51,997.75,2,90.67,0.5762766999067829
361650,Ahmedabad,0.37,17,7.09,1007.07,1,129.82,0.7020146100102035
799330,Jaipur,1.92,1,15.31,1010.1,1,100.87,0.4720061728698784
207786,Delhi,-5.75,7,14.9,1011.05,0,84.12,0.42744481629940057
470858,Delhi,3.34,1,15.36,1008.94,0,106.4,0.49272060737209167
918011,Hyderabad,-1.73,11,13.16,1007.85,0,75.7,0.4133261355600435
687080,Chennai,-3.89,23,17.14,1009.06,7,102.21,0.6397350602996683
526117,Bengaluru,5.04,1,20.55,1012.0,0,126.17,0.5831612775377241
750810,Jaipur,-3.54,7,15.56,1010.36,0,71.9,0.3715521840999081
885884,Bengaluru,8.75,0,13.91,1010.09,2,115.23,0.5361725631404078
262060,Kolkata,13.69,1,16.76,1008.07,4,82.9,0.4035323351689576
348237,Mumbai,3.83,39,28.53,1008.16,8,87.01,0.6723893649990336
270395,Hyderabad,14.38,3,8.55,1008.58,5,95.39,0.4774318819477714
938742,Pune,-1.33,0,19.66,1007.04,1,140.0,0.6449067501062695
950155,Hyderabad,-3.36,0,15.13,1009.77,0,127.24,0.5819674166891353
285652,Lucknow,-7.23,5,16.44,998.05,0,152.43,0.7276552636759298
532322,Delhi,9.26,0,24.55,1005.53,0,88.69,0.405649652248613
125990,Bengaluru,-19.03,1,16.97,1009.51,3,124.56,0.5895198896297346
288073,Kolkata,16.58,8,15.04,1008.39,4,93.8,0.49608532193798516
872343,Mumbai,7.64,34,14.28,1007.59,8,105.5,0.7264451824441297
448321,Kolkata,12.33,6,10.55,1003.57,3,92.38,0.4728443539343556
920391,Jaipur,18.61,6,14.81,1008.87,0,104.23,0.5132842795961455
531712,Ahmedabad,7.11,18,14.05,1006.05,2,73.58,0.4554381413201978
941204,Bengaluru,9.65,4,12.61,1008.82,2,103.33,0.5061531554847245
802448,Chennai,20.38,15,16.36,1011.87,6,125.43,0.6925999078112084
870763,Hyderabad,0.19,8,13.23,1005.28,0,104.64,0.5273680911589506
950132,Kolkata,8.45,10,19.3,1006.4,0,111.02,0.5687672248453186
360222,Chennai,21.54,9,24.99,1006.84,2,95.66,0.5015577507723842
379766,Pune,-5.09,0,20.2,1008.96,2,81.71,0.38284284624319714
266931,Delhi,18.58,6,16.48,1009.97,0,132.47,0.642442862484887
925622,Pune,8.96,0,13.94,1016.73,1,102.77,0.47460233702485716
835343,Pune,-3.8,7,18.5,1012.06,1,104.78,0.5264708139649645
213346,Lucknow,-3.28,5,12.47,1011.8,0,129.56,0.623063656449234
501124,Pune,13.02,2,17.68,1007.21,0,91.56,0.43098527422918786
140605,Bengaluru,-3.93,4,19.63,1013.59,2,119.38,0.5795675920458012
593554,Bengaluru,2.31,4,20.15,1012.95,3,90.66,0.4527463357881902
333238,Delhi,-8.17,0,20.16,1014.81,0,134.31,0.6142698364258612
309267,Ahmedabad,8.58,7,16.21,1009.73,5,84.58,0.4524147128793294
956253,Bengaluru,21.3,6,16.07,1014.73,0,95.57,0.4737048895749781
582662,Ahmedabad,7.22,10,16.78,1005.5,1,87.95,0.4678188468025537
466643,Lucknow,19.89,0,19.17,1007.44,0,77.26,0.3533717493105414
420015,Chennai,-7.13,15,15.68,1011.82,9,82.78,0.5112684268370221
960394,Bengaluru,-4.41,5,13.26,1010.05,0,117.66,0.5686519193525095
933980,Ahmedabad,3.03,16,17.21,1009.68,0,124.59,0.6673848813208385
338651,Ahmedabad,13.72,12,15.79,1011.23,1,99.08,0.5309195237529939
333752,Mumbai,-8.04,36,19.58,1010.48,5,111.37,0.75177436123572
124813,Kolkata,17.4,8,13.28,1003.49,0,147.63,0.7239936288128854
792094,Lucknow,4.46,8,11.28,1003.34,3,87.76,0.4639153123308983
302511,Lucknow,-10.4,2,21.75,1005.12,0,130.55,0.6092842191112992
517821,Hyderabad,13.83,4,12.34,1009.61,1,113.39,0.5475687954646015
444207,Pune,10.91,3,12.33,1008.28,1,94.74,0.456169464820445
392136,Pune,3.82,6,23.36,1012.13,4,75.76,0.40138115539592456
172792,Delhi,19.57,2,17.44,1008.07,5,86.29,0.4297196090793838
910891,Kolkata,9.87,11,9.62,1007.71,1,119.29,0.6172581932449805
392683,Mumbai,9.59,38,18.68,1001.47,6,119.39,0.8052152623918635
468203,Lucknow,24.82,1,14.57,1005.1,0,77.35,0.35986785367029606
772642,Kolkata,10.25,15,11.04,1005.39,1,78.88,0.4567988702802528
634150,Jaipur,-8.38,1,19.72,1011.13,0,106.17,0.4916670462995658
519093,Chennai,13.87,16,17.28,1010.85,4,78.36,0.474268171354837
812526,Chennai,2.27,13,15.18,1003.33,5,124.47,0.6714439322142268
984642,Kolkata,15.29,1,15.96,1005.51,1,115.33,0.5381644364607765
662262,Pune,13.28,6,14.11,1006.46,0,97.17,0.4810253047705183
447235,Lucknow,-0.25,9,7.62,1009.61,1,87.56,0.4599300038241579
128941,Jaipur,-3.27,0,13.92,1010.67,3,102.22,0.4812546607227435
220944,Hyderabad,-4.71,7,15.9,1013.74,0,86.98,0.44051796486394107
373903,Kolkata,3.76,7,14.81,1008.14,0,125.45,0.6164757560751645
287241,Lucknow,2.89,2,13.23,1002.05,0,138.02,0.643467127063085
708792,Kolkata,7.67,16,18.43,1006.06,1,106.01,0.5870075901532579
378361,Ahmedabad,-10.18,11,12.42,1008.91,3,94.87,0.5147002183145399
140115,Pune,-9.73,4,22.3,1010.27,0,131.36,0.62519230651829
213668,Pune,-3.74,0,11.7,1011.17,0,105.93,0.48449483511367997
725550,Lucknow,-0.63,6,16.59,1011.95,0,106.13,0.5219898386991582
555673,Ahmedabad,-3.7,13,18.56,1012.44,2,97.24,0.5331727387670219
462479,Delhi,7.77,0,11.51,1003.5,0,79.67,0.36438302117728893
863934,Hyderabad,7.78,0,15.27,1013.91,1,72.08,0.3342253094710507
924629,Mumbai,-0.98,37,12.47,1009.94,6,119.4,0.7991907272911708
428914,Hyderabad,-1.2,0,14.95,1011.46,0,116.18,0.531380699043543
557592,Kolkata,-15.51,12,23.3,1008.81,0,79.31,0.43591410337997905
735656,Hyderabad,-18.03,6,16.17,1006.68,0,102.43,0.5050559107467717
636265,Hyderabad,15.07,7,21.18,1008.21,2,76.68,0.4025582885558016
221263,Chennai,-2.31,10,17.68,1008.04,2,87.17,0.46880846371940565
503906,Ahmedabad,-8.34,14,16.6,1010.8,2,79.47,0.45799379940229923
704596,Delhi,-1.34,2,15.82,1006.1,1,109.2,0.5162201199586973
299312,Hyderabad,11.39,0,13.87,1008.19,0,64.03,0.29286073619217295
367095,Hyderabad,-4.42,2,17.13,1003.57,0,113.64,0.5319623075668077
146542,Kolkata,-14.73,14,12.27,1006.31,3,67.71,0.4087688436359608
843215,Kolkata,15.62,10,10.57,1008.58,0,80.71,0.4301180924490705
557239,Ahmedabad,18.76,15,19.95,1007.59,0,105.38,0.5734648060459175
101773,Ahmedabad,-7.55,10,11.92,1008.37,0,76.83,0.41240036791834334
645175,Delhi,8.02,2,13.6,1010.15,0,86.22,0.40651735212327766
945687,Bengaluru,14.11,15,13.55,1010.73,0,103.85,0.5664643843035583
664607,Lucknow,-0.31,7,16.57,1005.85,0,53.96,0.28948583106286363
820221,Pune,-4.66,0,18.34,1006.45,0,99.17,0.45357463140291593
854377,Bengaluru,9.44,13,19.85,1014.66,1,86.3,0.4785489904048681
877991,Hyderabad,4.92,2,14.63,1011.12,0,68.23,0.32424160343611114
872840,Lucknow,6.89,7,15.75,1005.94,0,102.49,0.5114247702200804
803204,Mumbai,7.57,40,16.32,1005.23,4,95.58,0.6993904928868399
306606,Pune,10.69,2,14.58,1008.62,3,118.72,0.5689144358861632
481913,Bengaluru,15.12,3,11.21,1007.21,0,76.74,0.3692751881015994
552248,Kolkata,-9.23,0,11.31,1008.67,0,83.23,0.380652004004914
173372,Lucknow,5.81,9,18.13,1006.33,0,107.67,0.547309827605787
796503,Lucknow,17.08,6,13.89,1009.08,0,114.79,0.5616065553443084
446239,Kolkata,-11.91,6,10.02,1003.44,0,81.56,0.40960168537493663
753425,Hyderabad,1.69,2,16.7,1010.53,0,69.88,0.33179726082367217
429164,Ahmedabad,11.01,14,16.55,1013.37,0,108.27,0.5805785895206578
795612,Hyderabad,3.45,3,22.37,1009.01,0,83.38,0.3996426063403757
989208,Jaipur,-0.52,7,22.14,1009.35,1,100.79,0.5082597535942738
230679,Bengaluru,-8.46,0,19.06,1010.62,1,100.71,0.46518822171624086
854717,Hyderabad,-9.79,0,21.78,1015.17,0,99.28,0.45406478852058235
414910,Jaipur,6.07,0,12.96,1002.49,0,103.57,0.47369891915577567
631756,Hyderabad,1.68,3,24.34,1012.07,5,99.84,0.49779018716619333
424308,Mumbai,4.11,44,16.92,1014.11,4,120.97,0.8398953922148998
799287,Bengaluru,-2.76,3,17.37,1013.83,0,88.74,0.4241706169611557
528231,Mumbai,10.69,44,20.99,1005.28,10,101.02,0.7761027454014857
442027,Pune,-16.9,1,14.84,1012.52,2,93.96,0.4449859354019724
521947,Kolkata,-3.42,12,8.13,1005.27,0,104.2,0.5497791061837057
831076,Chennai,11.92,9,18.63,1007.57,4,132.13,0.6774904449470811
410016,Kolkata,1.08,10,11.49,1005.99,0,99.86,0.5177329663158176
681343,Pune,5.62,0,15.53,1010.35,4,106.36,0.5047435449426558
233470,Ahmedabad,-1.49,19,18.05,1014.08,1,33.05,0.27159585805090447
301158,Kolkata,0.24,16,11.62,1007.09,0,100.39,0.5567308475886553
540869,Lucknow,-9.11,4,18.12,1012.83,0,117.38,0.5612624952133456
797229,Chennai,0.52,17,14.37,1012.14,2,86.63,0.5090396920762031
497562,Delhi,-9.08,0,17.59,1010.43,0,80.25,0.36705530347171467
810219,Chennai,4.62,10,14.87,1008.59,4,116.03,0.6099791612594258
884475,Kolkata,8.2,9,12.57,1013.04,4,117.05,0.6085448976409253
282480,Kolkata,6.38,12,15.93,1006.49,0,113.44,0.5920333184284233
745414,Lucknow,6.2,2,17.39,1003.12,0,100.08,0.4699488237699083
696750,Bengaluru,10.28,7,22.69,1015.47,3,128.87,0.6458347321127709
415568,Bengaluru,18.14,7,19.21,1014.38,4,100.37,0.5200460122544693
525800,Delhi,-3.35,4,14.42,1007.38,0,128.71,0.6130593786039791
674553,Chennai,-12.91,16,14.88,1007.55,6,114.59,0.6490987275610818
974224,Chennai,5.63,5,17.56,1008.55,8,113.74,0.5872873006247786
100425,Hyderabad,-12.93,6,15.06,1007.3,0,112.24,0.5499200514228187
418635,Lucknow,11.03,14,16.71,1007.47,0,124.87,0.6564882532612047
400850,Lucknow,13.07,0,17.52,1004.68,0,122.89,0.5620455962295785
320392,Ahmedabad,2.06,18,17.59,1009.11,2,95.52,0.5558057231327448
550770,Delhi,2.92,0,19.94,1008.61,0,93.64,0.4282772252430109
923927,Delhi,-22.12,5,20.89,1010.46,0,78.31,0.38864792417670346
708158,Delhi,7.85,3,19.77,1008.72,0,101.15,0.48094070917875886
736130,Bengaluru,-3.31,0,16.28,1015.46,0,107.91,0.4935550718088024
786508,Pune,-1.75,9,10.31,1011.29,2,114.03,0.5855720319949815
437902,Hyderabad,19.18,0,18.49,1010.73,0,98.01,0.4482459876499683
587575,Ahmedabad,3.67,21,16.05,1013.02,0,78.06,0.4850783308143704
563246,Bengaluru,3.64,7,11.67,1017.77,0,59.5,0.3148181307081828
563638,Lucknow,6.19,6,20.16,1010.25,3,107.11,0.5402025445693335
808446,Jaipur,-11.26,0,15.51,1010.51,0,131.1,0.5996278786327144
324082,Ahmedabad,7.69,20,18.87,1004.46,0,79.11,0.48378686258289566
636004,Lucknow,-14.94,3,8.71,1009.4,0,87.52,0.4185849181743202
596171,Mumbai,13.67,36,18.88,1008.98,3,70.58,0.5560567020257954
932291,Pune,10.13,11,16.95,1012.33,0,149.05,0.7487760816195497
934692,Ahmedabad,-10.61,11,19.86,1009.14,0,117.66,0.6052413366194573
871711,Jaipur,-13.81,0,14.89,1012.69,8,104.94,0.5165594441662814
277934,Chennai,7.97,8,15.87,1007.55,4,99.16,0.520589702368214
790855,Jaipur,-27.89,0,13.6,1005.88,1,91.62,0.4236177761157401
188914,Delhi,6.61,0,18.83,1012.82,0,80.55,0.36842854517587154
397571,Bengaluru,6.76,0,19.77,1011.05,0,104.9,0.4797753231904852
640490,Bengaluru,3.87,0,23.22,1018.22,2,101.8,0.4747285276813331
796101,Ahmedabad,-3.93,19,14.12,1007.8,3,86.81,0.5266447024138192
763686,Jaipur,6.19,11,16.1,1011.29,3,99.27,0.5348283582270195
749342,Pune,-4.66,5,20.38,1008.72,3,115.28,0.571485830204712
451470,Chennai,24.02,11,21.98,1009.06,5,118.02,0.629753952120698
197923,Lucknow,29.18,6,16.73,1005.62,0,97.85,0.4841289044911609
958179,Chennai,9.88,16,22.59,1009.85,6,78.83,0.48555108737528313
887625,Lucknow,9.33,0,14.2,1002.82,1,101.39,0.4682782562583543
346277,Lucknow,-5.94,0,16.57,1002.64,0,89.65,0.4100446311598578
805477,Bengaluru,9.53,2,21.61,1013.36,1,95.85,0.4551413777226586
425498,Bengaluru,-4.09,8,17.18,1014.91,1,108.16,0.5480488127937841
335552,Lucknow,-6.07,7,13.18,1003.9,0,99.36,0.49712487284595697
945742,Ahmedabad,-16.93,10,16.3,1006.79,0,118.03,0.600831733835334
308802,Kolkata,13.99,3,11.82,1010.87,0,118.21,0.5589370442770266
254511,Pune,-8.83,10,16.58,1008.34,3,124.35,0.6434290946669077
